"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DAPK1",0.0278124993851994,0.65512713116875,0.76,0.615,1
"CD180",0.0278180183266114,1.93573416645049,0.152,0.026,1
"MAP2K5",0.0278704880753099,1.01718938537605,0.383,0.231,1
"CNDP2",0.0279103575536949,-1.0095353621468,0.245,0.385,1
"AL450998.2",0.0279931493311733,2.57089748009384,0.111,0,1
"AC090204.1",0.0280072648871704,2.64710804671396,0.111,0,1
"AL355075.4",0.0280379143524688,2.95411269576535,0.111,0,1
"ARG2",0.0280681231257669,2.70406393152604,0.15,0.026,1
"NUP155",0.0280697606816872,-1.22891589295114,0.081,0.179,1
"PLD3",0.0280832249115673,0.971744702216194,0.447,0.282,1
"POLK",0.0280945620271375,-0.93265018900467,0.309,0.436,1
"QPCT",0.0282125881570113,-1.50676901349648,0.066,0.154,1
"GADD45G",0.0282443093661898,1.51008856760567,0.255,0.103,1
"RAN",0.028317652023392,-0.67282345068312,0.384,0.513,1
"MGLL",0.0283418940983691,1.27593643280675,0.193,0.051,1
"NAPRT",0.0283434442205286,-1.01282824812046,0.115,0.231,1
"PPFIBP2",0.0284033976673507,1.5803933914677,0.246,0.103,1
"COMMD6",0.0284219053751706,-0.538637472210753,0.488,0.692,1
"KIAA0556",0.0285322990468896,2.46502884498702,0.11,0,1
"PSMD7",0.0285510538705934,-0.819153335712975,0.262,0.41,1
"GSS",0.0285651907584103,-1.11262885511091,0.098,0.205,1
"TRIM8",0.0286397746837853,1.74986762113916,0.186,0.051,1
"PRELID1",0.0286830231325202,-0.85781495608208,0.366,0.487,1
"PARP4",0.0286887328193893,0.511862009796888,0.41,0.231,1
"HSPBAP1",0.0286929231025247,0.822799143593011,0.256,0.103,1
"EMSY",0.0287139377193669,-0.917026734661993,0.213,0.359,1
"SLC9A7",0.0288045055552251,1.15812658778694,0.263,0.103,1
"IPCEF1",0.0288067585350948,1.34833055678671,0.31,0.154,1
"AL136171.2",0.0288278098261006,2.47233364561025,0.11,0,1
"ZSCAN18",0.0288675790459975,-1.72406356719325,0.036,0.103,1
"NPTN",0.0290316250411682,-0.815729554715066,0.331,0.462,1
"TBC1D9B",0.0290349953505337,1.54168169230099,0.218,0.077,1
"KRT19",0.0290490275566674,2.95411269576535,0.109,0,1
"AC074032.1",0.0291068409791246,2.41283263386159,0.109,0,1
"S100B",0.0291430436246488,-1.05268631465462,0.036,0.103,1
"KIF1BP",0.0291632819159433,2.70406393152604,0.109,0,1
"AL160272.1",0.029181279678489,2.72256027514342,0.109,0,1
"SMIM19",0.0293233079901451,1.36849783462571,0.191,0.051,1
"ZNF720",0.0294102591337607,2.43169166111291,0.109,0,1
"MAFF",0.0294928958179002,-0.959935642044521,0.155,0.282,1
"ZNF791",0.0294997405716634,1.3203305521652,0.223,0.077,1
"COPS4",0.0295176184470484,-1.43934655140296,0.123,0.231,1
"AL050309.1",0.0295245320096909,3.02537137893517,0.109,0,1
"UEVLD",0.0295459351665151,1.96451054287067,0.149,0.026,1
"ABCB7",0.0295597203867014,1.72968973920153,0.185,0.051,1
"CAMSAP2",0.0296084110620078,1.01016705925171,0.32,0.154,1
"HHEX",0.0296499921879074,1.37435848604695,0.191,0.051,1
"MAP3K20",0.029691608950656,-1.15838981023327,0.234,0.359,1
"GIMAP2",0.0297138413262197,1.88463617716786,0.149,0.026,1
"AC083855.2",0.0297289275673937,2.49402871670957,0.109,0,1
"AC018362.1",0.0297588544785997,2.5911698751201,0.109,0,1
"DHX33",0.0297690520453509,-1.48459763249786,0.05,0.128,1
"CHCHD7",0.0298359581483345,-1.03259752117369,0.158,0.282,1
"SIGLEC1",0.0298483557923398,1.57429605655571,0.189,0.051,1
"PPIE",0.0298871233955108,-1.22843730776152,0.1,0.205,1
"TRERF1",0.0298933091503427,0.383105064112741,0.299,0.128,1
"WDFY2",0.029952099163669,-0.834655100569023,0.512,0.641,1
"S100Z",0.0299577890437599,-0.914859332219855,0.245,0.385,1
"DNAJC3",0.0299852748596053,-0.755961918618622,0.396,0.564,1
"SDCBP",0.0300521698240218,0.506954811226139,0.867,0.718,1
"IFNLR1",0.0300999454785637,1.6800792909823,0.153,0.026,1
"PAG1",0.0301359348331579,0.852086896091962,0.616,0.538,1
"BCL11B",0.0301480977631574,-2.2106040146742,0.037,0.103,1
"C2orf92",0.0301528930217902,-1.28255385655322,0.05,0.128,1
"USF2",0.030173935523592,0.893430351783557,0.292,0.128,1
"MTHFD2L",0.0302321131466854,1.46990281935549,0.154,0.026,1
"ZNRD1",0.0302956947646715,2.35472967929802,0.108,0,1
"PRR5",0.0303200378582693,2.40139773879931,0.108,0,1
"LDLR",0.0303602475328259,-1.80829482023828,0.069,0.154,1
"LAMC1",0.0305668154452459,-1.32413296030462,0.05,0.128,1
"PRDM4",0.0305711343085118,-1.61905795328537,0.085,0.179,1
"CHCHD6",0.0306525750264846,2.53994455176493,0.107,0,1
"TRAF3",0.0307496749618226,-0.535402003169355,0.316,0.487,1
"BOP1",0.0307755710258218,-1.50358073586544,0.051,0.128,1
"UBL5",0.0308502762225276,-0.556481826382387,0.571,0.692,1
"TXN",0.0309292997998331,-0.951523554558603,0.474,0.564,1
"ARNTL",0.0309659753276253,2.46868586859511,0.107,0,1
"UGP2",0.0311830779827509,-0.630328128927383,0.357,0.513,1
"IMPAD1",0.0312335878007347,2.35867686381468,0.107,0,1
"ZNF397",0.0312572933874316,2.38600884578588,0.107,0,1
"KDSR",0.0312771670184067,1.00687823934518,0.191,0.051,1
"C1GALT1C1",0.0314238307943515,-1.56539674346719,0.067,0.154,1
"ARHGEF6",0.0314876010689887,0.711443461891632,0.326,0.154,1
"ZBTB6",0.0314899422935052,-1.92180651277533,0.037,0.103,1
"SERPINF1",0.0314923821548595,1.22148864878437,0.19,0.051,1
"UBTD2",0.0316783912087774,-1.91571333979028,0.108,0.205,1
"DNAJA1",0.03174121532323,0.399554038815617,0.816,0.744,1
"UVRAG",0.03183686900263,0.409665354782906,0.67,0.487,1
"AIF1",0.0318450623082062,-0.400502355716639,0.945,0.949,1
"ATG16L2",0.0318476089356138,0.872724368924693,0.282,0.128,1
"LTBR",0.0319056286566738,1.63522505519804,0.183,0.051,1
"Z93930.2",0.0319408553451316,2.52245712503609,0.106,0,1
"C6orf62",0.03194859119081,0.855286167049507,0.587,0.513,1
"TBCCD1",0.0319507673900093,2.56407621423783,0.106,0,1
"PITRM1",0.0320019089411852,-0.884004480062943,0.097,0.205,1
"KLF2",0.0320385928767326,1.11288290806972,0.42,0.282,1
"FAM135A",0.0320745808846091,0.380195426069237,0.462,0.308,1
"MBOAT1",0.0320789501375484,1.99018195047287,0.147,0.026,1
"RAD51B",0.0321015528686136,0.470389312376753,0.655,0.487,1
"C20orf27",0.0321874212604532,2.31058257561364,0.106,0,1
"HSP90AA1",0.0321892099268328,-0.357642588953499,0.979,1,1
"PIK3R5",0.0322959625247578,-0.589831334276553,0.665,0.769,1
"RSL1D1",0.0323280104700406,-0.769621042104715,0.285,0.436,1
"CD2AP",0.0323842606068011,0.853272006258521,0.322,0.154,1
"CHCHD1",0.032386159349135,-0.895355404399471,0.22,0.359,1
"ENTPD5",0.0323937158272455,-1.51316678469463,0.068,0.154,1
"GAS5",0.0324413236442535,0.799177914593349,0.565,0.436,1
"NDUFC2",0.0325212008660911,0.802399445624314,0.456,0.308,1
"RAB1A",0.0325779774707399,-0.494562912590658,0.706,0.821,1
"XRCC4",0.0325975146889314,-0.655185789567062,0.288,0.462,1
"AL078600.1",0.0326008193993433,2.57768664575648,0.105,0,1
"RDH11",0.0326380591056146,-1.14393297502892,0.203,0.333,1
"SUDS3",0.0326886932285177,1.82597060022495,0.146,0.026,1
"SENP6",0.0327080468010432,0.714984905930498,0.581,0.462,1
"L3MBTL3",0.0327233250918002,-1.22628563690647,0.066,0.154,1
"CCT2",0.0327976887351656,-0.910678231388465,0.221,0.359,1
"GOLIM4",0.0329367524172328,1.28960086786732,0.322,0.179,1
"SLC16A7",0.0329471635650222,-2.03016669491893,0.07,0.154,1
"SNX32",0.0329567487677662,2.71334174511405,0.105,0,1
"ZNF292",0.0329957691900263,-0.622101156247798,0.549,0.667,1
"RPTOR",0.0331454231106131,-0.740531878049017,0.303,0.462,1
"PAK1IP1",0.0331974460481713,2.33883205241781,0.105,0,1
"BOLA1",0.0332721664371317,2.6243367390553,0.105,0,1
"CALD1",0.0332990272757839,-1.09524677688267,0.068,0.154,1
"GOLGA4",0.0333665346463933,-0.710945616942666,0.545,0.641,1
"RPS15",0.0334242964617143,-0.262986257348146,0.966,1,1
"TMSB4X",0.0335176789029077,0.293577770139993,0.999,1,1
"CARS",0.0335329147821715,2.31465223992269,0.104,0,1
"AC242426.2",0.0335896650619455,2.46502884498702,0.104,0,1
"FOSL1",0.033593107655617,-2.00321763839032,0.07,0.154,1
"ZNF101",0.0336484156379427,-1.73748408295557,0.037,0.103,1
"MED11",0.0337260529044141,1.84297702553064,0.145,0.026,1
"GIT2",0.0338441683065195,0.382810150762137,0.428,0.231,1
"SLCO2B1",0.0338510862291823,0.631695358221099,0.678,0.513,1
"LGALS3BP",0.0341016167563098,1.46941616222796,0.216,0.077,1
"CLEC4A",0.0341031238965259,-1.28381550511713,0.193,0.308,1
"FLVCR2",0.0341088836085244,-0.880455412981872,0.18,0.308,1
"CEP85L",0.0341136919417869,0.977403345751567,0.276,0.128,1
"FO393401.1",0.0342320731421234,2.36653898158765,0.103,0,1
"SNX6",0.034258059532629,0.537205233131506,0.69,0.564,1
"DMD",0.0343019257871719,2.66952551282156,0.103,0,1
"RACK1",0.0343166908708214,-0.285836440542519,0.912,0.923,1
"DCP1B",0.0343668538951861,-1.38443347057243,0.051,0.128,1
"MTMR3",0.0344589970501813,-0.9154369878996,0.303,0.436,1
"HES1",0.034546008602078,2.52245712503609,0.143,0.026,1
"RAVER1",0.0345475529690292,-1.11262885511091,0.066,0.154,1
"FAN1",0.0345653177382548,2.33081705935369,0.103,0,1
"SDK1",0.0345853710799793,2.71949397209564,0.142,0.026,1
"AC008957.1",0.0346268074959049,2.48683321530537,0.103,0,1
"AC011476.3",0.0346386133515077,2.6726997606167,0.103,0,1
"OFD1",0.0346487305203335,1.36496998193231,0.217,0.077,1
"AC091271.1",0.0346548705538448,2.70406393152604,0.103,0,1
"HMGN3",0.034763328672182,0.69535047511091,0.444,0.282,1
"ARMT1",0.0347770361229436,-0.881519216673349,0.155,0.282,1
"LILRB4",0.0348393904231694,1.23433996925316,0.321,0.179,1
"ATP2B1",0.0348561085388033,-0.845988031798274,0.632,0.769,1
"ADAM9",0.0348580028173256,0.782012011448187,0.526,0.41,1
"WWP1",0.0349220857589742,1.26022678501154,0.331,0.179,1
"TARBP1",0.0349555062061074,1.73374795577588,0.179,0.051,1
"WNT2B",0.0349843579291675,1.96018721017503,0.178,0.051,1
"MSMO1",0.0351326900810403,-1.38443347057243,0.052,0.128,1
"PRH1",0.0351703725326925,1.8928255749812,0.178,0.051,1
"MT-CO1",0.0352331790173666,0.208750310543426,0.999,1,1
"CD163",0.0352624373026552,-0.491140478364635,0.613,0.744,1
"RTL8C",0.0352835235862876,2.31058257561364,0.102,0,1
"SMAD4",0.0353231022602374,1.41536146017233,0.266,0.128,1
"NPM1",0.0353968320137053,-0.432346719701139,0.822,0.897,1
"UBL4A",0.0354501787429896,-1.72406356719325,0.037,0.103,1
"PARK7",0.0354633606175111,-0.672373670918524,0.463,0.615,1
"SYS1",0.0354737393806242,-1.19860207822076,0.101,0.205,1
"PTPN11",0.0355313793287368,-0.956883359980039,0.203,0.333,1
"ETFRF1",0.0356067266429672,-1.06109855447082,0.101,0.205,1
"JAGN1",0.0356187087827515,-0.913320046887499,0.099,0.205,1
"HARS",0.0356293868846979,2.2817688781089,0.102,0,1
"AC004797.1",0.035640099524871,2.30240864416794,0.102,0,1
"FBXW11",0.0356795499689807,0.558693930413432,0.521,0.333,1
"STK38L",0.0358915237848169,0.979455543879811,0.429,0.282,1
"DHX16",0.0358983456751256,-1.18959083692579,0.067,0.154,1
"YTHDC2",0.0359243891053505,1.35374119344853,0.314,0.179,1
"HLTF",0.0359614865014942,1.8955450763348,0.143,0.026,1
"FANCI",0.0359797331182352,-1.63346101841235,0.037,0.103,1
"AL356599.1",0.0360344248817441,2.4279395262518,0.102,0,1
"TPK1",0.0360542140708122,0.991119069726923,0.423,0.282,1
"GPNMB",0.0360607350617004,0.598801646948163,0.545,0.436,1
"AGTPBP1",0.0360950923914961,-0.974029370779625,0.377,0.487,1
"COL1A1",0.0362492722737411,-0.709939748259707,0.068,0.154,1
"ACVR1B",0.0362701050279018,-1.16707663913328,0.084,0.179,1
"AC025171.1",0.0363880802069035,2.37435848604695,0.101,0,1
"AC138150.1",0.036408258498103,2.40903106370173,0.101,0,1
"ZRSR2",0.0364156657737001,1.0487702749278,0.276,0.128,1
"RNF125",0.0365981584513487,1.98508408283319,0.142,0.026,1
"RPL18",0.0368214756399481,-0.350151178511338,0.962,1,1
"SLC46A3",0.0369583429620098,1.91175530351605,0.142,0.026,1
"CRADD",0.0369844985146526,0.651404982253472,0.224,0.077,1
"SWAP70",0.0370056057045664,0.994489989859073,0.523,0.462,1
"FKBP14",0.037065341329081,-1.49595749466241,0.069,0.154,1
"AL034397.3",0.0371716243243001,2.57089748009384,0.101,0,1
"AC098829.1",0.0371783358600534,2.61116135030757,0.101,0,1
"FOLR2",0.0372172249296044,1.66952551282156,0.181,0.051,1
"CD44",0.0372173448637117,-0.450043169564666,0.84,0.897,1
"OAS1",0.0372599615476861,1.78353533390455,0.176,0.051,1
"TST",0.037289660312104,-1.69759135583206,0.054,0.128,1
"ZNF654",0.0373560159682541,-0.869446384372774,0.287,0.41,1
"STXBP5",0.037542673959849,1.39756587720828,0.267,0.128,1
"STK24",0.0375809402263072,-0.829826358665817,0.347,0.462,1
"MEA1",0.0375847711654652,-0.983459395963698,0.119,0.231,1
"TEC",0.0376151196883088,-0.895355404399471,0.193,0.333,1
"MLLT1",0.0376709437627021,-1.62097007422915,0.071,0.154,1
"LMO4",0.0376783526102349,1.06644248153232,0.3,0.154,1
"ABHD14B",0.0377505831763748,-1.02773995752439,0.083,0.179,1
"TP53",0.0378274401100738,1.94363936453584,0.141,0.026,1
"AGL",0.03788360966341,2.31465223992269,0.1,0,1
"CSF2RA",0.0378837438676629,0.660436999125777,0.675,0.564,1
"AC245014.3",0.0379330437647394,2.53646398302997,0.1,0,1
"PHB1",0.0379402790517678,-1.53253210956157,0.038,0.103,1
"AL031602.2",0.0379453430736894,2.63413991408566,0.1,0,1
"HIST1H2BG",0.037948323712461,2.60120024025737,0.1,0,1
"TRIM21",0.038006831592407,-1.62452789364234,0.053,0.128,1
"DBNL",0.0380092510498899,-0.743946991523802,0.249,0.385,1
"SON",0.0380378433803417,-0.357347550559052,0.673,0.795,1
"MAP3K8",0.0381888498715277,-0.677500680050404,0.575,0.667,1
"PPM1M",0.0382161918250209,1.73779478883858,0.141,0.026,1
"DIAPH2-AS1",0.0382718910869448,2.38987148541828,0.1,0,1
"PNPLA6",0.038469967785714,-1.25280651315917,0.147,0.256,1
"SERPINB9",0.0389232511823756,0.748836756471584,0.527,0.385,1
"HDAC4",0.0389384852532703,-1.04849851769119,0.248,0.385,1
"BZW1",0.0389655533754232,-1.09812928541579,0.411,0.513,1
"C18orf25",0.0389759338761833,-1.09362789318085,0.144,0.256,1
"GSK3B",0.0390296389612527,0.747927210569724,0.593,0.487,1
"HK3",0.0391093184825975,-1.52974966889024,0.053,0.128,1
"HLA-DPB1",0.0391735504300783,0.335598125626597,0.958,0.923,1
"FNDC3A",0.0392044764324537,-0.581296361324067,0.665,0.795,1
"PLEKHA2",0.0392122784146944,0.837032661781384,0.453,0.308,1
"NPL",0.0394468817518008,0.701704049309271,0.658,0.513,1
"PLEKHO1",0.0394638536729796,0.764109543714938,0.474,0.333,1
"SNTB2",0.0394920124733527,-1.12139906473864,0.086,0.179,1
"ICAM1",0.0394959587775889,-0.758553324709003,0.287,0.436,1
"DOCK5",0.0395369567626743,-0.653264600190423,0.462,0.615,1
"PLEKHA3",0.0395853006356858,1.8373304623895,0.139,0.026,1
"TRMT6",0.039596499358095,-1.50494627788967,0.053,0.128,1
"EIF2S2",0.0397291940446406,1.01135986216455,0.391,0.256,1
"IDE",0.0397565913481284,1.64603181015462,0.175,0.051,1
"FIBP",0.0399392973189712,-1.25494939515862,0.172,0.282,1
"SOD2",0.040387536763633,-0.739510998955015,0.765,0.846,1
"PTAFR",0.0404286593989233,-0.811617727751564,0.289,0.41,1
"SDAD1",0.0404857786040734,-0.827386784446733,0.158,0.282,1
"SLC7A5",0.0405172120161255,-0.599206615761326,0.191,0.333,1
"BLM",0.0405893035146891,-2.01018158614009,0.039,0.103,1
"ARMC9",0.0406760445818867,1.5889314029241,0.143,0.026,1
"LHFPL2",0.040845693979992,0.778064512969812,0.59,0.462,1
"ATXN1L",0.0409453844512784,-2.11888784558259,0.04,0.103,1
"PREPL",0.0410372397858547,1.72358092961888,0.173,0.051,1
"CFAP97",0.0411389034227605,1.61995829854473,0.174,0.051,1
"DAGLB",0.0412173051077456,1.22091053014675,0.241,0.103,1
"STOM",0.0412485236992486,0.548033371742103,0.282,0.128,1
"FABP5",0.041290253539709,1.19102418138189,0.455,0.308,1
"ISG15",0.0413791781424331,1.96824697996898,0.24,0.103,1
"PPIL4",0.0414406974618873,-0.929120571740633,0.205,0.333,1
"RBKS",0.0415355202285593,-1.29904197934179,0.088,0.179,1
"PCNX2",0.041675499998973,0.729505003297456,0.424,0.256,1
"NQO2",0.0416868483240505,-0.541086870152071,0.274,0.436,1
"METTL6",0.0417729002658745,-0.893988568635565,0.102,0.205,1
"CXCR4",0.0417740759118121,0.551198755568994,0.66,0.538,1
"TAPBP",0.0418030412063018,0.295489230228148,0.368,0.179,1
"C1S",0.0418296310876844,-1.44081594046995,0.054,0.128,1
"TEN1",0.0418520892751432,-1.16996203017686,0.069,0.154,1
"KSR1",0.0418798433948927,-1.26874805702819,0.173,0.282,1
"UFL1",0.0420127228111027,1.36653898158765,0.235,0.103,1
"MYCBP",0.0420920970238412,-1.15702297446936,0.086,0.179,1
"CDC42SE2",0.0421064151547116,-0.566385352473314,0.58,0.718,1
"EFCAB13",0.0423562351454052,1.7558663617606,0.171,0.051,1
"TAPT1-AS1",0.0423953440094792,1.96709833735983,0.137,0.026,1
"CANX",0.042439525283871,-0.380918986396195,0.633,0.821,1
"ALDH16A1",0.0424445256447948,-1.29283682981508,0.07,0.154,1
"ENTPD1",0.042507172644295,0.796146384842556,0.563,0.462,1
"GPR107",0.0425330663768305,-0.967989150079342,0.237,0.359,1
"MYO9B",0.0425740298647034,-0.613136416751119,0.663,0.821,1
"NOTCH2",0.0426668571723875,-0.898692501856934,0.304,0.436,1
"CEP63",0.0427546612164676,0.763826078729079,0.18,0.051,1
"EMP1",0.0427715819287055,-1.17402939977505,0.129,0.231,1
"OLMALINC",0.0427892495064227,1.60452825797512,0.14,0.026,1
"MTAP",0.0427922226949943,1.16089205791138,0.297,0.154,1
"SIPA1L2",0.0428704292331145,-0.941466183382401,0.364,0.487,1
"NLRP1",0.0428898874011399,0.193474272614774,0.314,0.154,1
"SYMPK",0.0429264199303827,-0.884626465431874,0.2,0.333,1
"CASP4",0.0429928638285837,-0.87408901119786,0.278,0.41,1
"SRPK1",0.043075865996921,0.892825574981202,0.143,0.026,1
"TMIGD3",0.0432750828256354,0.752270111354464,0.215,0.077,1
"ITSN2",0.0433200731714848,0.557222543196764,0.682,0.564,1
"TMEM164",0.0433201856670637,1.15434692871943,0.214,0.077,1
"MYO9A",0.0433655903562507,1.05508647360523,0.323,0.179,1
"CCDC149",0.0435356518275208,1.89010093764467,0.136,0.026,1
"ESR1",0.0436113826959527,1.45104699325231,0.312,0.179,1
"KANTR",0.0436116940829397,1.86811658780915,0.136,0.026,1
"NRAS",0.0440954915850186,-1.1611273728021,0.106,0.205,1
"ANAPC15",0.0441636664522608,-1.17720085640699,0.087,0.179,1
"PPP2R1B",0.0442437621949984,-1.90909546102577,0.056,0.128,1
"SND1",0.0444160959934847,-0.793053108765071,0.612,0.718,1
"SBF2-AS1",0.0444675538158525,-1.07902046246809,0.086,0.179,1
"SAE1",0.0447272252412203,1.57259776908368,0.202,0.077,1
"TMEM30A",0.0447366824899951,1.12991976246867,0.239,0.103,1
"RIT1",0.0447672267196039,-0.701453995464461,0.199,0.333,1
"ACAP1",0.0448921312666258,-1.24054633003164,0.087,0.179,1
"NBAS",0.0449137612031722,-0.652113725314238,0.4,0.538,1
"HNRNPA1",0.0449638655921992,-0.480341321123174,0.636,0.744,1
"FUT8",0.0449809420063486,0.26293720337853,0.272,0.128,1
"PRAG1",0.0450222791248781,1.86811658780915,0.135,0.026,1
"MIR205HG",0.0451842068490885,-1.29904197934179,0.054,0.128,1
"WWOX",0.0452491960959347,0.79518556564218,0.544,0.41,1
"FHAD1",0.0452965227139261,-1.16415915575099,0.151,0.256,1
"SPPL2B",0.0453207720208686,-1.35828118271646,0.054,0.128,1
"HLA-DMB",0.0455197586759172,0.377507571768171,0.654,0.462,1
"METTL9",0.0456240789180292,-0.900263894062053,0.279,0.41,1
"UQCRH",0.0456637068127155,-0.563708393314422,0.514,0.641,1
"SELENOP",0.0458120232571455,1.21390655620196,0.391,0.231,1
"SZRD1",0.0458386729544965,-0.780825217053876,0.177,0.308,1
"ZNF330",0.0459584398569628,0.805459947102477,0.216,0.077,1
"ADCY3",0.0460062760573502,-1.42366863385553,0.131,0.231,1
"KIAA0513",0.046259340575542,-1.49405796174693,0.089,0.179,1
"KYNU",0.0465662020142992,-0.558432795717428,0.588,0.718,1
"RCC2",0.0466301262335136,1.19801343222994,0.263,0.128,1
"PANK3",0.0467669719867415,1.71949397209564,0.134,0.026,1
"HSPA4",0.0467694309884608,-0.733556853119935,0.254,0.41,1
"ERCC1",0.0467865221720367,0.807799192757344,0.505,0.385,1
"CHD7",0.0468012246352564,1.1062462259033,0.264,0.128,1
"FTCDNL1",0.0468261994687821,1.72358092961888,0.168,0.051,1
"ZNF713",0.0468936370199042,-1.78778916480364,0.04,0.103,1
"MAP4K5",0.0469129450543849,0.817130848043838,0.299,0.154,1
"TMEM181",0.0470273837828907,-0.935919249101483,0.187,0.308,1
"IGFBP4",0.0471525869882419,1.90637210681915,0.133,0.026,1
"NT5C2",0.0471598138515187,-0.420862680374796,0.493,0.615,1
"IL16",0.0471877829118826,1.155859980815,0.139,0.026,1
"RAB22A",0.047222828547912,-0.844140019185003,0.164,0.282,1
"EIF1",0.0472677849073237,-0.42015898212304,0.975,1,1
"ACTN1",0.0473962052685606,-0.957602299069462,0.309,0.436,1
"ZDHHC16",0.0474091500740915,-1.65877210694153,0.04,0.103,1
"RECQL5",0.047540620611624,-1.63346101841235,0.04,0.103,1
"NFYA",0.0475659227674058,1.91711848828315,0.133,0.026,1
"GNB4",0.0475816196865637,0.527416264978018,0.531,0.385,1
"EEF1D",0.047662753693503,-0.402135472305891,0.695,0.795,1
"GIGYF2",0.0477458141947613,0.72418097747551,0.406,0.256,1
"KIF9-AS1",0.0477974704813235,1.89010093764467,0.133,0.026,1
"COX5A",0.0478752284443443,-0.757415515760121,0.411,0.513,1
"MRPL40",0.0479243414036838,-0.76279848592594,0.204,0.333,1
"PSD3",0.0480065151311586,0.22353647743323,0.613,0.41,1
"SF3B1",0.0481324695757886,0.693833586224832,0.47,0.308,1
"GAREM1",0.0483018601019782,2.00788395220633,0.132,0.026,1
"CXXC5",0.0483840126072156,-1.20282666408248,0.089,0.179,1
"STOML2",0.0484612882975416,1.63413991408566,0.133,0.026,1
"PRPF31",0.0485691522810411,1.6243367390553,0.133,0.026,1
"LMF1",0.0486233797323299,1.73779478883858,0.132,0.026,1
"XPR1",0.0486324850807266,0.969225982385974,0.399,0.256,1
"LINC00937",0.0486957608440233,-1.15702297446936,0.071,0.154,1
"KIAA1328",0.0487227088417271,1.22914746397425,0.234,0.103,1
"ARHGAP5",0.0487615927859261,0.638157233642143,0.354,0.179,1
"ASB3",0.0487705389507285,1.33616533254413,0.255,0.128,1
"GPBP1",0.0487829682321315,-0.934993449636117,0.49,0.641,1
"IFIT1",0.0487833849660703,2.40712651551637,0.131,0.026,1
"ODR4",0.0487875846684373,-0.855272761519627,0.185,0.308,1
