"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.83970474309349e-07,0.769502427476994,0.446,0.249,0.0153455761239011,"9","RAD50"
2.55818791482526e-07,0.763915305447379,0.477,0.264,0.00672240620257781,"9","ZMYND11"
5.77163876385913e-12,0.762193574021306,0.762,0.459,1.5166712343669e-07,"9","SEC31A"
1.56000620537148e-06,0.762007215245167,0.538,0.346,0.0409938430647518,"9","PDXDC1"
3.3848659568144e-08,0.754768551341709,0.577,0.337,0.000889475076131687,"9","ZNF280D"
1.47118967297118e-06,0.751987898298005,0.392,0.208,0.0386599222263366,"9","TUG1"
1.1590099615686e-07,0.74711364001367,0.354,0.166,0.00304564637700997,"9","SMAD3"
3.70249034512221e-09,0.729933531886882,0.615,0.363,9.72940412891215e-05,"9","SYNE1"
3.38210179298657e-16,0.728211998976672,0.531,0.214,8.8874870916101e-12,"9","HES1"
9.85812321763971e-10,0.727550417542823,0.538,0.284,2.59051761913136e-05,"9","ANKRD28"
5.20261041582922e-10,0.726993438505697,0.654,0.367,1.3671419650716e-05,"9","ANKIB1"
3.43966196727089e-11,0.720351372821956,0.746,0.463,9.03874371759443e-07,"9","LMNA"
3.6599585817475e-07,0.719507938105803,0.508,0.297,0.00961763916111608,"9","REEP3"
1.10979754353614e-06,0.716580346877401,0.446,0.249,0.0291632598490428,"9","MIR29B2CHG"
1.62415318700402e-06,0.714418070794548,0.723,0.552,0.0426794974480917,"9","EPS8"
3.62043279210982e-08,0.710608738423426,0.723,0.502,0.000951377329110618,"9","MYH9"
5.46148931729649e-11,0.709464697232351,0.738,0.437,1.43517016279917e-06,"9","CBLB"
7.079475106164e-08,0.705934381951488,0.585,0.346,0.00186034446839778,"9","ASXL1"
6.72459531321678e-08,0.695689318587687,0.469,0.246,0.00176708915640711,"9","FOCAD"
6.93336058090436e-07,0.690278722754326,0.615,0.404,0.0182194849345005,"9","RAB6A"
5.63016817202889e-08,0.688373935085927,0.531,0.299,0.00147949559224575,"9","MTAP"
2.43538954024599e-10,0.686975081919692,0.762,0.452,6.3997166338584e-06,"9","TNRC6A"
1.59917292393351e-07,0.681730860997768,0.508,0.281,0.00420230660951247,"9","USP22"
5.40383040902574e-07,0.681271259389551,0.331,0.161,0.0142001855488378,"9","SLC5A3"
1.01728478423972e-07,0.680561018844422,0.746,0.515,0.00267322095602514,"9","CTNNA1"
7.46902155332591e-07,0.672798478633431,0.508,0.294,0.0196270948378298,"9","CENPP"
6.40208763761642e-07,0.672208527574387,0.469,0.257,0.0168234058941284,"9","HIBCH"
5.25095326969196e-08,0.666092048013811,0.454,0.229,0.00137984550020965,"9","MIR99AHG"
1.70501732509155e-07,0.666049828147813,0.477,0.26,0.00448044452687556,"9","MCU"
2.43939984951407e-07,0.662330721641256,0.585,0.361,0.00641025492455308,"9","MAPK8"
1.48835912017932e-08,0.65554217032942,0.685,0.419,0.000391111009600721,"9","SETD5"
1.66929212187557e-07,0.654736153071364,0.692,0.464,0.00438656583786462,"9","EID1"
1.95164225082067e-08,0.650101621314365,0.754,0.535,0.000512852550670655,"9","RAPGEF2"
2.83650779123883e-08,0.638693377677014,0.623,0.363,0.00074537751738174,"9","SCFD2"
1.78467492949727e-06,0.632109943573327,0.538,0.327,0.0468976877973293,"9","GOLPH3"
1.96851123969135e-12,0.630858914564271,0.985,0.813,5.17285383566093e-08,"9","ZBTB20"
1.38208621753065e-06,0.622129490233992,0.523,0.317,0.0363184616242705,"9","TMEM87A"
2.53741212771769e-07,0.621395536240373,0.608,0.375,0.00666781158921653,"9","POGZ"
2.70834399068774e-09,0.619389352930503,0.531,0.277,7.11698633872924e-05,"9","HIVEP2"
9.87228702052432e-07,0.618688131824789,0.692,0.479,0.0259423958325338,"9","GPATCH8"
1.2105055783923e-06,0.603258424258151,0.546,0.326,0.0318096655889928,"9","RNF115"
2.37960718944807e-07,0.599677999997472,0.662,0.423,0.00625313177243165,"9","ACYP2"
8.19809358628115e-13,0.593009997540402,1,0.998,2.15429503260296e-08,"9","MT-CYB"
2.58706599455733e-07,0.584949464536145,0.685,0.435,0.00679829202049776,"9","BRWD1"
3.21626487132662e-07,0.58357895226615,0.685,0.435,0.00845170082887209,"9","EXT1"
1.57682824120015e-07,0.583298081041494,0.708,0.442,0.00414358925222575,"9","EHMT1"
4.78635409525433e-07,0.568398133296941,0.692,0.441,0.0125775812915093,"9","DLG1"
4.50346176051806e-07,0.559641330788513,0.723,0.497,0.0118341968142894,"9","SRPK2"
4.91759157638215e-07,0.548727680619598,0.492,0.273,0.012922447144417,"9","SPRED2"
8.16341360021553e-07,0.546902285943446,0.708,0.47,0.0214518182586464,"9","PTPRM"
7.71052175405701e-07,0.546895781618527,0.585,0.358,0.020261709065311,"9","SMURF1"
1.16816547845489e-07,0.519122972102824,0.792,0.57,0.00306970524428377,"9","MBD5"
1.20581831142552e-08,0.513947750596216,1,1,0.000316864935876398,"9","MALAT1"
5.64595691344614e-07,0.507468552653915,0.677,0.429,0.0148364455771538,"9","RALGAPA1"
1.95036487723223e-07,0.487864909298491,0.831,0.583,0.00512516882439087,"9","BCAS3"
2.40167127224143e-08,0.463287994698387,1,0.996,0.000631111176919602,"9","MT-ND2"
4.68997386954099e-07,0.463243933147976,0.831,0.602,0.0123243133343798,"9","AKAP9"
1.27680205317673e-08,0.458729372666835,1,0.999,0.000335518043533782,"9","MT-CO2"
2.50563007949099e-08,0.453194902533171,1,0.999,0.000658429472288643,"9","MT-CO3"
6.59628621706456e-07,0.444150551591723,0.669,0.408,0.0173337209212023,"9","TNKS"
8.63967825348931e-08,0.388117607150249,0.508,0.278,0.00227033465145192,"9","PAPSS2"
1.62433167325549e-06,0.378905518315209,0.6,0.384,0.0426841877098077,"9","RBBP6"
2.16587042181628e-289,6.93887381365237,0.481,0.01,5.69147429444881e-285,"10","TRHDE"
7.93157354710463e-167,6.01731662235822,0.26,0.005,2.08425889670815e-162,"10","AF233439.1"
2.68565069269657e-271,5.80000430343152,0.494,0.011,7.05735289026805e-267,"10","DEFB1"
2.64675427177044e-179,5.61831888192567,0.416,0.013,6.95514087535836e-175,"10","SYNPO"
4.98206527028618e-148,5.44149180652399,0.312,0.009,1.3091871117258e-143,"10","HOXB6"
2.06463021701532e-117,5.08511188427766,0.299,0.01,5.42543528427286e-113,"10","KLF8"
2.853177325325e-88,4.67869304066905,0.377,0.023,7.49757937548904e-84,"10","FERMT2"
2.24266705106473e-111,4.62790493075487,0.442,0.025,5.8932804767879e-107,"10","ADGRD1"
9.60139616475239e-79,4.41009977891408,0.338,0.02,2.52305488417363e-74,"10","EPB41L4A"
1.44686891699309e-218,4.24992952569757,0.779,0.039,3.80208214007443e-214,"10","TIMD4"
1.07341820295278e-81,4.2370422043846,0.74,0.102,2.82072835371931e-77,"10","MARCO"
2.08197160409222e-71,3.93136439077346,0.948,0.229,5.47100498123353e-67,"10","FBP1"
1.29359958413728e-64,3.89338665700741,0.364,0.029,3.39932098719595e-60,"10","AC008591.1"
4.08727536763584e-59,3.86237018439189,0.286,0.019,1.07405422110735e-54,"10","LIPN"
4.04189034658335e-50,3.6166543275404,0.896,0.301,1.06212794527517e-45,"10","NCF1"
1.0795139609043e-46,3.61300663062203,0.987,0.579,2.83674678646432e-42,"10","EMP3"
1.89135959956887e-42,3.49907495040992,0.455,0.066,4.97011475574707e-38,"10","ANO5"
9.10772129423268e-39,3.45205509535545,0.286,0.029,2.39332700169846e-34,"10","SLC46A2"
3.89179210912285e-30,3.3116455859542,0.286,0.037,1.0226851304353e-25,"10","MIR4713HG"
6.35879728697218e-36,3.28021373980243,0.312,0.037,1.67096475107055e-31,"10","SGCG"
7.10500740264849e-48,3.25386480334822,0.351,0.035,1.86705384526797e-43,"10","ECM1"
1.07901169977063e-42,3.18312008808198,0.571,0.107,2.83542694465727e-38,"10","GCHFR"
2.17382527683522e-49,3.10388111392378,1,0.803,5.7123780624676e-45,"10","S100A6"
1.36968074194135e-38,3.07302376927158,0.351,0.043,3.59924705367348e-34,"10","EPB41L1"
1.23834846594144e-32,3.03438041653029,0.377,0.058,3.2541320988009e-28,"10","TNFAIP8L3"
1.97252196646184e-21,2.98579852293011,0.273,0.045,5.18339322346842e-17,"10","SH3BP4"
9.71860470693617e-13,2.95039318679891,0.468,0.176,2.55385494488869e-08,"10","PALLD"
6.63085898961673e-47,2.90827665302168,0.909,0.303,1.74245712529148e-42,"10","LTA4H"
9.93357765231369e-46,2.88236382645739,1,0.82,2.61034553547499e-41,"10","S100A4"
3.52867037874279e-25,2.86965169959071,0.338,0.059,9.2726400212603e-21,"10","DNM1"
5.9754941482145e-32,2.7616563196437,0.403,0.066,1.57024035226781e-27,"10","FFAR4"
1.59137865091285e-23,2.73174074173941,0.338,0.061,4.18182481886879e-19,"10","LINC02542"
1.98041733179835e-26,2.70146153772495,0.377,0.068,5.20414066449971e-22,"10","AC092546.1"
4.27379253222089e-46,2.68930547541901,0.545,0.084,1.12306720161701e-41,"10","PGM5"
6.40339742690674e-35,2.67568433529796,0.494,0.09,1.68268477584255e-30,"10","SH2D3C"
2.20269592293142e-33,2.61835349926778,0.558,0.119,5.7882443462792e-29,"10","MYO1G"
3.18383610521229e-58,2.58331119949145,0.883,0.193,8.36648451727684e-54,"10","AC020656.1"
2.19390075355046e-24,2.54640981276417,0.377,0.072,5.76513240017989e-20,"10","GABBR1"
6.6758993321322e-37,2.54529965315383,0.61,0.13,1.7542928264977e-32,"10","RRAS"
9.86145708815568e-31,2.53554091260621,0.623,0.161,2.59139369362555e-26,"10","VMO1"
3.36775964469021e-32,2.51798723867684,0.429,0.072,8.84979879431695e-28,"10","AC008569.1"
1.29705959285467e-28,2.48958014184631,0.805,0.317,3.40841319810351e-24,"10","CRIP1"
1.19854985765453e-38,2.47072644597788,0.468,0.074,3.14954931594458e-34,"10","LINC02432"
7.4073955091788e-38,2.47014256802114,0.571,0.11,1.94651539190201e-33,"10","SGMS2"
1.18137751133093e-23,2.44593230154803,0.442,0.102,3.10442382427542e-19,"10","TMEM154"
4.32235007028463e-20,2.43041518095036,0.364,0.079,1.1358271514694e-15,"10","IFNLR1"
3.27213838488264e-20,2.41031349568224,0.364,0.079,8.5985252477946e-16,"10","HHAT"
1.34224549352709e-36,2.40455866142276,0.74,0.201,3.52715270789049e-32,"10","RHOC"
3.22864487040228e-30,2.38313662832517,0.896,0.415,8.4842329904431e-26,"10","CFD"
1.77861708692614e-34,2.3599190272071,0.922,0.41,4.67384998102452e-30,"10","NIBAN1"
1.79493541012587e-42,2.35737013932197,1,0.772,4.71673127072876e-38,"10","S100A10"
3.66489437182199e-34,2.35227048814144,0.74,0.214,9.63060943027383e-30,"10","KDM1B"
7.42205675064736e-46,2.34820269651075,0.961,0.351,1.95036807293511e-41,"10","SLC11A1"
4.65125090522631e-24,2.31670324246057,0.39,0.077,1.22225571287537e-19,"10","SNX7"
2.79775941777847e-31,2.31395857152898,0.792,0.275,7.35195219803826e-27,"10","PLBD1"
1.75953831558522e-30,2.3091863923434,0.506,0.104,4.62371478569485e-26,"10","SMIM25"
1.26651994811742e-23,2.30542418501191,0.545,0.146,3.32816111966295e-19,"10","AL139807.1"
5.45849476064541e-40,2.30104147249436,0.792,0.203,1.4343832532024e-35,"10","FGR"
3.49715932444545e-23,2.29625232597569,0.545,0.153,9.18983527277776e-19,"10","MYD88"
1.52238836381022e-19,2.28668549725875,0.442,0.115,4.00053214242049e-15,"10","ANGEL1"
2.18834076429418e-31,2.27316618517123,0.961,0.609,5.75052186041225e-27,"10","HSPB1"
9.36561366569186e-42,2.24151804214374,1,0.645,2.46109595907051e-37,"10","OLR1"
1.00190321618098e-18,2.23990185852384,0.623,0.22,2.63280127148038e-14,"10","DIRC3"
3.7874925916059e-17,2.23624193984984,0.416,0.113,9.952773032222e-13,"10","C5AR2"
3.67590926988281e-11,2.23138751944683,0.286,0.079,9.65955437939806e-07,"10","VNN1"
7.28685055640475e-19,2.22399653043566,0.455,0.128,1.91483858921204e-14,"10","TMEM241"
1.36782001527588e-24,2.2162108745504,0.727,0.273,3.59435743614197e-20,"10","LINC01094"
1.04573319190372e-22,2.21477097448987,0.701,0.253,2.74797768168459e-18,"10","AL035446.2"
1.89031258446475e-23,2.20465872732891,0.831,0.396,4.96736340945647e-19,"10","TPRG1"
5.55876630840221e-31,2.19183730518309,0.597,0.14,1.46073261052193e-26,"10","FRY"
1.74812016854634e-11,2.18594613216074,0.312,0.089,4.59371017890607e-07,"10","GLDN"
1.11995718827968e-20,2.16847331211757,0.39,0.086,2.94302349936134e-16,"10","ADAM15"
1.98221921208762e-15,2.16847331211757,0.377,0.104,5.20887564552385e-11,"10","AL365295.1"
1.25382548517446e-13,2.15217149978847,0.312,0.081,3.29480260994144e-09,"10","ICAM2"
1.14258268823347e-27,2.14879835109052,0.558,0.133,3.00247878813992e-23,"10","TMEM52B"
2.38909786339805e-23,2.10989353025907,0.532,0.139,6.27807136543739e-19,"10","EMP1"
7.96416109028925e-34,2.10853077166129,0.961,0.543,2.09282225130621e-29,"10","RHOB"
2.39792245874109e-18,2.10104538459728,0.455,0.13,6.30126063707985e-14,"10","PDLIM7"
3.09304768100278e-10,2.08722605308446,0.273,0.079,8.1279106961391e-06,"10","RUSC2"
1.98530186234713e-16,2.08186794194204,0.286,0.059,5.21697623387579e-12,"10","NLRP12"
5.58918477454419e-17,2.05931539976792,0.338,0.077,1.46872597505472e-12,"10","PLEK2"
1.03817482507386e-27,2.05723308758411,0.87,0.41,2.7281158053291e-23,"10","ADGRE5"
2.20293614634809e-23,2.05335645314609,0.792,0.315,5.78887560537351e-19,"10","PPARG"
5.4342683939808e-19,2.05107031091712,0.584,0.198,1.42801704857027e-14,"10","MAP4K3-DT"
8.07469640980318e-12,2.02180821694437,0.299,0.082,2.12186872256808e-07,"10","S100A13"
9.97187708712099e-12,2.02022235353363,0.286,0.078,2.62040986095365e-07,"10","AC069549.1"
3.04108002573548e-17,2.01766302158536,0.325,0.07,7.99135009162769e-13,"10","ACKR3"
6.41611149387396e-34,2.01224098870097,0.961,0.468,1.6860257783602e-29,"10","FABP5"
3.75784044600116e-12,1.99970533619312,0.26,0.063,9.87485312400185e-08,"10","F8A1"
5.83604364624493e-27,1.98979000227291,0.649,0.185,1.53359554936024e-22,"10","RNF122"
1.59514736250713e-13,1.98688962481421,0.429,0.144,4.19172823919625e-09,"10","LONRF1"
2.22343340577139e-31,1.97922097839062,0.909,0.362,5.84273830368606e-27,"10","ITGAM"
6.32340082706507e-17,1.97170520611974,0.403,0.106,1.66166326933616e-12,"10","MYC"
1.22557447165636e-15,1.96620599537643,0.299,0.066,3.22056459661858e-11,"10","AC011586.2"
3.06163921270683e-36,1.95888931216019,0.896,0.317,8.04537552315101e-32,"10","S100A8"
1.46347464837713e-25,1.93803343559276,0.896,0.409,3.84571868100542e-21,"10","CYTIP"
4.76586438295009e-28,1.93572429363677,0.909,0.442,1.25237384255162e-23,"10","SERPINA1"
4.29343467194167e-17,1.92746521261378,0.494,0.154,1.12822876309283e-12,"10","PRAM1"
1.273669625686e-40,1.92555309167,0.779,0.198,3.34694904237768e-36,"10","NUPR1"
2.14831181848038e-10,1.91189895522431,0.273,0.077,5.64533379660274e-06,"10","RASGRP2"
5.61454978972648e-20,1.90221740503998,0.558,0.172,1.47539139374433e-15,"10","TMBIM1"
4.85381886140508e-16,1.89988252975197,0.468,0.151,1.27548652040003e-11,"10","IL3RA"
6.302168387881e-23,1.8872553353336,0.753,0.291,1.65608380896737e-18,"10","SNTB1"
3.69114685279979e-21,1.886386285772,0.636,0.221,9.69959569978729e-17,"10","PTPRO"
1.95852479394679e-11,1.87373004655644,0.26,0.066,5.14661145353336e-07,"10","PDPN"
5.87190275814155e-15,1.86740382212788,0.377,0.103,1.54301860678444e-10,"10","RNASE2"
1.74962900840019e-15,1.86436624098976,0.416,0.119,4.59767510827402e-11,"10","KCNMB1"
1.40501193594907e-11,1.86144803987927,0.26,0.065,3.69209036528697e-07,"10","HEG1"
5.29602926042588e-24,1.85161620677763,0.701,0.227,1.39169056905471e-19,"10","DGKH"
5.51088731713721e-23,1.84132949856922,0.896,0.442,1.44815096919732e-18,"10","CD55"
4.29228778874965e-17,1.84037959585007,0.532,0.17,1.12792738512763e-12,"10","AC015923.1"
1.63379260035756e-14,1.83326106044682,0.481,0.161,4.29328019521959e-10,"10","CUEDC1"
1.44610320370905e-07,1.81853084106062,0.26,0.09,0.00380006999870664,"10","GDAP1"
1.64725409893307e-30,1.81572762524042,0.558,0.119,4.32865432117631e-26,"10","CD300E"
1.3268031839948e-09,1.806405826377,0.299,0.095,3.48657340690153e-05,"10","RFK"
4.8544086587228e-10,1.8049320478824,0.312,0.098,1.27564150733918e-05,"10","DNAAF4"
2.63397933219795e-12,1.8040618859087,0.325,0.091,6.92157088914977e-08,"10","SRD5A1"
9.48594930807734e-18,1.79948839316944,0.545,0.175,2.49271775917656e-13,"10","GRK5"
1.56651657097879e-19,1.79421586088381,0.792,0.411,4.11649224521806e-15,"10","ALDH2"
4.19719993391419e-17,1.78236681480938,0.584,0.203,1.10294019863397e-12,"10","HGF"
3.41180882355556e-11,1.77787667210203,0.273,0.072,8.9655512265393e-07,"10","MROH7"
3.06163294819899e-12,1.77049586627538,0.494,0.199,8.04535906127732e-08,"10","LINC02391"
2.48979884798523e-27,1.7699239356273,0.805,0.267,6.5426934127356e-23,"10","CLEC12A"
7.36934923444036e-24,1.76817944322503,0.753,0.261,1.93651759182624e-19,"10","FAM126A"
1.53447353763871e-24,1.76245738496224,0.831,0.397,4.03228956220699e-20,"10","ANXA4"
6.23696875315293e-12,1.75812750816345,0.364,0.114,1.63895064895353e-07,"10","ADARB1"
3.43020107617913e-21,1.75759810306935,0.636,0.205,9.01388238798351e-17,"10","OSCAR"
1.88820081599957e-12,1.75542436593218,0.351,0.103,4.96181410428368e-08,"10","AC006059.1"
1.12115758100553e-17,1.75192328950513,0.494,0.149,2.94617789136634e-13,"10","TNS1"
9.56405206218332e-12,1.74171332781419,0.364,0.116,2.51324160090053e-07,"10","KIAA1841"
1.7865554807171e-19,1.73870356915861,0.519,0.147,4.69471049222838e-15,"10","ST5"
1.10700713851735e-40,1.73796798589488,1,0.96,2.90899335859588e-36,"10","S100A11"
2.46335832370312e-09,1.73243551422618,0.286,0.09,6.47321300302705e-05,"10","AC090825.1"
2.90007113026807e-10,1.73198545296736,0.325,0.104,7.62080691611843e-06,"10","NR3C2"
2.29983032920369e-18,1.72949948753553,0.545,0.172,6.04349413908146e-14,"10","CLIP4"
6.44094650798571e-10,1.72339109851899,0.299,0.092,1.69255192336848e-05,"10","KIF22"
1.81929744010549e-11,1.71701240458886,0.273,0.071,4.78074981310921e-07,"10","KCNJ2"
5.3860286379587e-12,1.71701240458886,0.468,0.176,1.41534060548279e-07,"10","TMEM173"
2.97314594758639e-10,1.70949784042896,0.468,0.201,7.81283292106752e-06,"10","ACAA1"
1.80158260393029e-12,1.70683539997659,0.338,0.096,4.734198766608e-08,"10","UBA6-AS1"
2.37527264550224e-09,1.70394082178741,0.299,0.097,6.24174145785078e-05,"10","BX284668.5"
9.42529182786693e-08,1.68371579372338,0.26,0.087,0.00247677818652687,"10","FUT10"
2.94752110684493e-08,1.65923813755966,0.312,0.111,0.000774549596456711,"10","RMDN3"
3.36073859455583e-15,1.64953494672641,0.532,0.186,8.83134887877382e-11,"10","SUN2"
2.25502404746334e-08,1.63750008753606,0.364,0.145,0.000592575219192417,"10","DPEP2"
1.78641768382481e-08,1.63435995289217,0.299,0.102,0.000469434838955483,"10","FAM214B"
1.24524484083448e-12,1.62568026564036,0.597,0.271,3.27225439274485e-08,"10","CDR2"
1.14258314168246e-21,1.62466177280534,0.987,0.845,3.00247997971316e-17,"10","FMNL2"
1.11307158819291e-13,1.6150075174772,0.506,0.182,2.92492951945332e-09,"10","PLAAT3"
1.37130113098196e-09,1.5910375480313,0.351,0.123,3.6035051119944e-05,"10","RNF5"
9.17113888935523e-09,1.58904899493785,0.299,0.1,0.000240999187734477,"10","AC010210.1"
1.06146870972043e-15,1.57499339971643,0.688,0.277,2.78932747540334e-11,"10","CD52"
8.06167984612886e-13,1.57335419636025,0.688,0.357,2.11844822996574e-08,"10","PCED1B"
6.85966806595666e-07,1.57262249525368,0.26,0.094,0.0180258357437209,"10","MOB2"
2.94405909274378e-08,1.5713214023885,0.286,0.097,0.00077363984839121,"10","ZNF32"
6.19857266109888e-11,1.56219355751568,0.39,0.134,1.62886092388356e-06,"10","CD180"
3.8702309575837e-11,1.55886328632522,0.39,0.131,1.01701929103385e-06,"10","TRPV2"
1.66338867480613e-12,1.55652029751811,0.273,0.066,4.37105275965554e-08,"10","FABP3"
3.49218214946167e-08,1.55412700461532,0.299,0.105,0.000917675625235539,"10","SIRT7"
1.81298109345625e-17,1.54611083959122,0.805,0.352,4.76415171738432e-13,"10","ABCC3"
4.9066763863157e-16,1.54565390837069,0.675,0.285,1.28937642079604e-11,"10","KRAS"
2.83244094509288e-07,1.54270691734939,0.26,0.09,0.00744308831551507,"10","GPX3"
4.51013079580776e-12,1.54044208950453,0.532,0.217,1.18517217052236e-07,"10","PDE4DIP"
4.05069981027197e-12,1.53821054220595,0.429,0.145,1.06444289614327e-07,"10","DCK"
2.10340432286696e-18,1.52221914716455,0.805,0.372,5.52732587962981e-14,"10","NCF2"
3.94899650157115e-09,1.51503107351365,0.351,0.125,0.000103771730068287,"10","SFXN3"
6.51532621897336e-08,1.5142304063608,0.442,0.205,0.00171209742382182,"10","PDGFB"
1.30182746783538e-20,1.51170860018684,0.935,0.552,3.42094221997781e-16,"10","GSTO1"
4.48724567721108e-08,1.5115609695174,0.338,0.127,0.00117915841905753,"10","SERPINB8"
1.35565911023728e-14,1.5050590716036,0.753,0.416,3.56240100988153e-10,"10","TAGLN2"
5.08404648538342e-07,1.50423056036832,0.286,0.108,0.0133598573542906,"10","MAN2B2"
2.81832154596199e-31,1.50229965418648,1,0.904,7.40598535847892e-27,"10","SH3BGRL3"
5.13040288496618e-13,1.50163821229708,0.805,0.444,1.34816727011141e-08,"10","CDK6"
4.28689141223833e-07,1.49921942677802,0.26,0.091,0.0112650932530799,"10","TECPR1"
9.35718546536413e-10,1.49633373721463,0.325,0.105,2.45888119658839e-05,"10","RASSF8"
6.43605288214522e-14,1.48906161796472,0.532,0.192,1.69126597637012e-09,"10","ABI3"
1.29338234237681e-22,1.48583557045489,0.961,0.697,3.39875011929778e-18,"10","TSPO"
4.14422464484007e-22,1.48426969864463,0.87,0.443,1.08901935217107e-17,"10","TIMP1"
1.64232264133613e-16,1.48035177564599,0.792,0.39,4.31569543690309e-12,"10","NEDD9"
2.0931949376489e-09,1.47834088276124,0.39,0.147,5.50049765715378e-05,"10","YIF1A"
7.16768378785686e-08,1.47590183730982,0.299,0.106,0.00188352394577302,"10","MYO1C"
2.57607385912188e-11,1.47520840060294,0.416,0.142,6.76940688700048e-07,"10","LFNG"
1.51764562592176e-08,1.47099192318602,0.325,0.114,0.000398806917579719,"10","AC025159.1"
7.10328169552312e-08,1.46967287327117,0.364,0.149,0.00186660036394957,"10","HOTAIRM1"
5.45980360217498e-08,1.45699076572161,0.312,0.113,0.00143472719057954,"10","HIGD1A"
3.94917210863804e-25,1.45461186896422,0.831,0.281,1.03776344670791e-20,"10","FLNA"
3.32093155631807e-09,1.4508730428183,0.468,0.207,8.72674394369262e-05,"10","GANC"
1.29395795154667e-16,1.45084139401134,0.494,0.146,3.40026270507434e-12,"10","ALDH1A1"
1.41711395457284e-13,1.45036674520268,0.701,0.329,3.7238920498265e-09,"10","DIAPH1"
1.94822390527619e-14,1.44828653310872,0.909,0.67,5.11954277828478e-10,"10","KYNU"
1.77985745933119e-09,1.44803228669835,0.545,0.267,4.67710943163049e-05,"10","AC068587.4"
1.3819170479356e-09,1.44668991609333,0.377,0.136,3.63140161856517e-05,"10","MRPL23"
1.71448608660275e-08,1.4446831066991,0.442,0.193,0.000450532653837471,"10","ATP8B1"
7.62881217126473e-07,1.44373800673678,0.273,0.102,0.0200469926236495,"10","PRR5L"
1.77322014363762e-09,1.43427150239985,0.39,0.145,4.65966789345094e-05,"10","NLRC4"
4.22738704433803e-08,1.43045886654865,0.299,0.103,0.00111087276751115,"10","DHRS4-AS1"
2.10962205683574e-14,1.42957621430889,0.818,0.433,5.54366484095296e-10,"10","STK38L"
1.85274201589516e-16,1.42950536504022,0.792,0.412,4.8686354693693e-12,"10","VASP"
4.94759813282428e-23,1.42921043236899,0.948,0.687,1.30012983734357e-18,"10","ANXA2"
3.94041104068806e-08,1.42904104491466,0.494,0.239,0.00103546121327201,"10","KIAA1328"
4.84999476430579e-07,1.42605328785926,0.26,0.091,0.0127448162416428,"10","GK5"
7.18833558318349e-11,1.42432140682902,0.558,0.257,1.88895082454896e-06,"10","MEIKIN"
1.74344212134895e-09,1.42428971644905,0.325,0.107,4.58141720648076e-05,"10","HAUS2"
1.53101722304768e-17,1.41940289720186,0.922,0.509,4.0232070587247e-13,"10","MGST3"
9.66143928758333e-12,1.41400730358388,0.649,0.332,2.53883301599115e-07,"10","FAR2"
1.95323720829645e-07,1.41088968687287,0.286,0.102,0.00513271673596142,"10","KLHDC4"
9.19744625732001e-17,1.40946690670705,0.779,0.364,2.41690492749855e-12,"10","MYOF"
6.25323811427688e-14,1.40874640260497,0.766,0.377,1.64322591166968e-09,"10","FN1"
1.06501472902702e-07,1.40735385624259,0.377,0.157,0.00279864570493721,"10","CRLS1"
5.45760194896962e-09,1.40219215112681,0.364,0.133,0.000143414864015024,"10","IMP4"
2.31948243016085e-10,1.39897756675957,0.494,0.209,6.09513592997669e-06,"10","TANGO6"
6.94443611136073e-13,1.39582345324999,0.675,0.327,1.82485892134337e-08,"10","DOP1B"
1.86267205198846e-08,1.39473267066518,0.416,0.171,0.000489472961821527,"10","MBOAT1"
2.87651749482461e-12,1.39451351046917,0.494,0.183,7.55891267290011e-08,"10","STK39"
6.31875269472457e-11,1.39417379302699,0.429,0.152,1.66044183311972e-06,"10","SYT17"
1.10825937816601e-10,1.39336058416309,0.571,0.253,2.91228399394464e-06,"10","SORT1"
1.05141949081132e-07,1.39056216795245,0.26,0.086,0.00276292013795399,"10","NEK11"
9.94378537109374e-12,1.38911807116776,0.429,0.149,2.61302791981601e-07,"10","SULF2"
9.53428785733198e-12,1.38790869094751,0.532,0.215,2.5054201631497e-07,"10","SUSD1"
1.30295958057518e-18,1.38522358687725,0.571,0.175,3.42391718583546e-14,"10","CLDN1"
5.63159348110148e-11,1.38130144635077,0.688,0.363,1.47987013496385e-06,"10","SYNE1"
1.06422980754455e-07,1.37997741731129,0.351,0.14,0.00279658308826556,"10","NIPAL2"
6.7158684354752e-14,1.3790165814177,0.649,0.271,1.76479590747417e-09,"10","PLEC"
1.46701485563445e-08,1.37544165553061,0.403,0.163,0.00038550216376362,"10","PRKCD"
3.53853227196419e-14,1.37051708806222,0.714,0.311,9.29855510426749e-10,"10","SLC12A6"
8.39923586217805e-11,1.37018873908461,0.688,0.352,2.20715119986315e-06,"10","DDX60L"
1.41348102817187e-09,1.36859194076128,0.364,0.126,3.71434544583005e-05,"10","ACOT11"
3.46214282632142e-07,1.36424449104669,0.377,0.162,0.00909781891900744,"10","TRMT1"
6.67237111810232e-07,1.36403587344226,0.325,0.132,0.0175336568241493,"10","MED21"
9.83774035560332e-15,1.36196479374567,0.753,0.375,2.58516141064544e-10,"10","VSIG4"
3.70859272665954e-07,1.3535604297837,0.442,0.218,0.00974543996711594,"10","CEP128"
1.49955293568153e-11,1.34925930619165,0.584,0.248,3.94052520438392e-07,"10","MAST2"
4.96523707743282e-20,1.34898543598252,0.948,0.591,1.3047649992078e-15,"10","KCNMA1"
